image_path,split,has_helmet,has_gloves,has_vest,has_boots,has_goggles,compliant
images/train/image332.jpg,train,1,1,1,0,1,0
images/train/image333.jpg,train,1,1,1,0,0,0
images/train/image334.jpg,train,1,1,1,0,0,0
images/train/image335.jpg,train,1,1,1,0,0,0
images/train/image336.jpg,train,1,0,1,0,1,0
images/train/image338.jpg,train,1,0,1,0,0,0
images/train/image339.jpg,train,1,0,1,0,0,0
images/train/image34.jpeg,train,1,0,1,0,0,0
images/train/image340.jpg,train,1,0,1,0,0,0
images/train/image341.jpg,train,1,0,1,0,0,0
images/train/image342.jpg,train,1,0,1,0,0,0
images/train/image343.jpeg,train,1,1,1,0,0,0
images/train/image344.jpg,train,1,0,1,0,0,0
images/train/image346.jpg,train,1,0,1,0,0,0
images/train/image348.jpg,train,1,0,1,0,0,0
images/train/image349.jpg,train,0,0,1,0,0,0
images/train/image351.jpg,train,1,1,1,1,1,1
images/train/image352.jpg,train,1,1,1,0,0,0
images/train/image353.jpg,train,1,1,1,1,1,1
images/train/image354.jpg,train,1,0,1,0,0,0
images/train/image356.jpg,train,1,1,1,1,1,1
images/train/image357.jpg,train,1,1,1,1,1,1
images/train/image358.jpg,train,1,1,1,1,1,1
images/train/image359.jpg,train,1,1,1,1,1,1
images/train/image36.jpg,train,1,1,1,0,0,0
images/train/image362.jpg,train,0,1,0,0,0,0
images/train/image363.jpg,train,1,1,1,1,1,1
images/train/image364.jpg,train,1,1,1,1,0,0
images/train/image365.jpg,train,1,0,1,0,0,0
images/train/image366.jpg,train,1,1,1,1,1,1
images/train/image367.jpg,train,1,1,1,1,1,1
images/train/image368.jpg,train,1,1,1,1,0,0
images/train/image369.jpg,train,1,1,1,1,1,1
images/train/image37.jpeg,train,1,1,0,1,0,0
images/train/image370.jpg,train,1,1,1,1,1,1
images/train/image371.jpg,train,1,1,1,1,1,1
images/train/image372.jpg,train,1,1,1,1,1,1
images/train/image373.jpg,train,1,1,1,1,1,1
images/train/image374.jpg,train,1,1,1,1,1,1
images/train/image375.jpg,train,1,1,1,1,0,0
images/train/image376.jpg,train,1,0,1,1,0,0
images/train/image377.jpg,train,1,1,1,1,1,1
images/train/image378.jpg,train,1,1,1,1,1,1
images/train/image379.jpg,train,1,1,1,1,1,1
images/train/image38.jpg,train,1,1,1,0,0,0
images/train/image380.jpg,train,1,1,1,1,1,1
images/train/image382.jpg,train,1,1,1,1,1,1
images/train/image383.jpg,train,1,1,1,1,1,1
images/train/image384.jpg,train,1,1,1,1,1,1
images/train/image385.jpg,train,1,1,1,1,1,1
images/train/image386.jpg,train,1,1,1,1,1,1
images/train/image387.jpg,train,1,1,1,1,1,1
images/train/image388.jpg,train,1,1,1,1,1,1
images/train/image39.jpeg,train,0,0,1,0,0,0
images/train/image390.jpg,train,1,1,1,1,1,1
images/train/image394.jpg,train,1,1,1,1,1,1
images/train/image397.jpg,train,1,0,1,1,0,0
images/train/image398.jpg,train,1,1,1,1,0,0
images/train/image399.jpg,train,1,1,1,1,1,1
images/train/image4.jpg,train,1,1,0,0,0,0
images/train/image400.jpg,train,1,1,1,1,1,1
images/train/image402.jpg,train,1,1,1,1,1,1
images/train/image403.jpg,train,1,1,1,1,1,1
images/train/image404.jpg,train,1,1,1,1,1,1
images/train/image405.jpg,train,1,1,1,1,1,1
images/train/image406.jpg,train,1,1,1,1,1,1
images/train/image408.jpg,train,1,0,1,1,0,0
images/train/image409.jpg,train,1,1,1,1,1,1
images/train/image41.jpeg,train,0,0,1,1,0,0
images/train/image410.jpg,train,0,1,1,1,1,0
images/train/image412.jpg,train,1,1,1,1,1,1
images/train/image413.jpg,train,1,1,1,1,1,1
images/train/image414.jpg,train,1,1,1,1,1,1
images/train/image415.jpg,train,1,1,1,1,1,1
images/train/image416.jpg,train,1,1,1,1,1,1
images/train/image417.jpg,train,1,1,1,1,1,1
images/train/image418.jpg,train,1,1,1,1,1,1
images/train/image42.jpg,train,1,1,1,1,0,0
images/train/image420.jpg,train,1,1,1,1,1,1
images/train/image421.jpg,train,1,1,1,1,1,1
images/train/image422.jpg,train,1,1,1,1,1,1
images/train/image424.jpg,train,1,1,1,1,1,1
images/train/image425.jpg,train,1,1,1,1,1,1
images/train/image426.jpg,train,1,1,1,1,1,1
images/train/image427.jpg,train,1,1,1,1,1,1
images/train/image428.jpg,train,1,1,1,1,1,1
images/train/image429.jpg,train,1,0,1,1,0,0
images/train/image43.jpeg,train,1,0,1,1,0,0
images/train/image432.jpg,train,1,1,1,1,1,1
images/train/image433.jpg,train,1,1,1,1,1,1
images/train/image434.jpg,train,1,1,1,1,1,1
images/train/image435.jpg,train,1,1,1,1,1,1
images/train/image436.jpg,train,1,1,1,1,0,0
images/train/image437.jpg,train,1,1,1,1,0,0
images/train/image438.jpg,train,1,1,1,1,0,0
images/train/image44.jpeg,train,1,1,1,0,0,0
images/train/image440.jpg,train,1,0,0,1,0,0
images/train/image442.jpg,train,1,1,1,1,1,1
images/train/image443.jpg,train,1,1,1,1,0,0
images/train/image445.jpg,train,1,1,1,1,1,1
images/train/image447.jpg,train,0,0,1,0,0,0
images/train/image448.jpg,train,1,0,1,0,0,0
images/train/image449.jpg,train,1,1,1,1,0,0
images/train/image45.jpg,train,1,1,1,1,0,0
images/train/image451.jpg,train,1,1,1,1,0,0
images/train/image452.jpg,train,1,1,1,1,0,0
images/train/image453.jpg,train,1,1,1,0,0,0
images/train/image454.jpg,train,1,0,0,1,0,0
images/train/image455.jpg,train,0,0,1,0,1,0
images/train/image456.jpg,train,1,1,1,1,0,0
images/train/image457.jpg,train,1,1,1,1,0,0
images/train/image458.jpg,train,1,1,1,1,0,0
images/train/image461.jpg,train,1,1,1,0,0,0
images/train/image463.jpg,train,1,1,1,1,1,1
images/train/image465.jpg,train,1,1,1,1,0,0
images/train/image466.jpg,train,1,1,1,1,1,1
images/train/image467.jpg,train,1,0,1,0,1,0
images/train/image468.jpg,train,1,1,1,0,1,0
images/train/image469.jpg,train,1,0,0,0,0,0
images/train/image47.jpg,train,1,1,1,1,0,0
images/train/image471.jpg,train,1,1,1,1,0,0
images/train/image472.jpg,train,1,1,1,1,0,0
images/train/image473.jpg,train,1,1,1,1,0,0
images/train/image474.jpeg,train,1,1,1,0,0,0
images/train/image475.jpg,train,0,0,1,1,0,0
images/train/image476.jpg,train,1,0,1,0,0,0
images/train/image477.jpg,train,1,1,1,0,0,0
images/train/image478.jpg,train,1,1,1,1,0,0
images/train/image479.jpg,train,0,0,1,0,0,0
images/train/image48.jpeg,train,1,1,1,0,0,0
images/train/image480.jpg,train,0,0,0,0,0,0
images/train/image482.jpg,train,0,0,0,0,0,0
images/train/image483.jpg,train,1,0,1,0,0,0
images/train/image485.jpg,train,1,0,1,0,0,0
images/train/image486.jpg,train,1,0,1,0,0,0
images/train/image488.jpg,train,1,0,1,0,0,0
images/train/image489.jpg,train,1,0,1,0,0,0
images/train/image49.jpg,train,1,1,1,1,0,0
images/train/image490.jpg,train,1,0,1,0,0,0
images/train/image491.jpg,train,1,1,1,1,1,1
images/train/image492.jpg,train,1,0,1,0,0,0
images/train/image493.jpg,train,1,1,1,1,1,1
images/train/image494.jpg,train,1,1,1,1,1,1
images/train/image495.jpg,train,1,1,1,1,0,0
images/train/image496.jpg,train,0,1,0,1,0,0
images/train/image497.jpg,train,1,1,1,1,1,1
images/train/image498.jpg,train,1,0,1,0,0,0
images/train/image499.jpg,train,1,1,1,1,1,1
images/train/image5.jpeg,train,1,0,1,1,0,0
images/train/image50.jpeg,train,1,0,1,1,0,0
images/train/image500.jpg,train,1,1,1,1,1,1
images/train/image501.jpg,train,1,1,1,1,1,1
images/train/image503.jpg,train,1,0,1,1,0,0
images/train/image504.jpg,train,1,1,1,1,1,1
images/train/image506.jpg,train,1,1,1,1,1,1
images/train/image507.jpg,train,1,1,1,1,1,1
images/train/image509.jpg,train,1,1,1,1,1,1
images/train/image51.jpeg,train,1,0,1,0,0,0
images/train/image510.jpg,train,1,1,1,1,1,1
images/train/image511.jpg,train,1,1,1,1,1,1
images/train/image512.jpg,train,1,1,1,1,1,1
images/train/image513.jpg,train,1,1,1,1,1,1
images/train/image514.jpg,train,1,1,1,1,1,1
images/train/image515.jpg,train,1,1,1,1,1,1
images/train/image516.jpg,train,1,1,1,1,1,1
images/train/image518.jpg,train,1,1,1,1,1,1
images/train/image519.jpg,train,1,1,1,1,1,1
images/train/image52.jpg,train,1,1,1,1,1,1
images/train/image520.jpg,train,1,1,1,1,1,1
images/train/image521.jpeg,train,1,0,1,1,0,0
images/train/image522.jpeg,train,1,1,1,1,0,0
images/train/image523.jpg,train,1,1,1,0,0,0
images/train/image525.jpeg,train,1,1,1,1,0,0
images/train/image526.jpg,train,0,1,0,0,0,0
images/train/image527.jpg,train,1,1,1,1,0,0
images/train/image528.jpg,train,1,0,1,1,0,0
images/train/image529.jpg,train,1,0,1,1,0,0
images/train/image53.jpeg,train,1,1,1,1,0,0
images/train/image530.jpg,train,1,0,1,1,0,0
images/train/image531.jpg,train,1,0,1,0,0,0
images/train/image534.jpg,train,1,0,1,0,0,0
images/train/image539.jpg,train,1,0,1,1,0,0
images/train/image54.jpg,train,1,1,1,0,0,0
images/train/image540.jpg,train,0,0,1,0,0,0
images/train/image542.jpg,train,1,0,1,0,1,0
images/train/image543.jpg,train,1,0,1,0,0,0
images/train/image544.jpg,train,1,0,1,0,0,0
images/train/image545.jpg,train,1,0,1,0,0,0
images/train/image546.jpg,train,1,0,1,0,0,0
images/train/image549.jpg,train,1,1,1,0,0,0
images/train/image55.jpeg,train,0,0,1,0,0,0
images/train/image551.jpg,train,1,0,1,0,0,0
images/train/image552.jpg,train,1,0,1,0,0,0
images/train/image553.jpg,train,1,1,1,1,0,0
images/train/image554.jpg,train,1,0,1,0,0,0
images/train/image555.jpg,train,1,0,1,0,0,0
images/train/image556.jpg,train,1,0,0,0,0,0
images/train/image557.jpg,train,1,0,1,0,0,0
images/train/image558.jpg,train,1,1,1,1,0,0
images/train/image559.jpg,train,1,0,1,1,0,0
images/train/image56.jpg,train,1,1,1,1,0,0
images/train/image560.jpg,train,1,1,1,0,0,0
images/train/image561.jpg,train,1,1,1,0,0,0
images/train/image562.jpg,train,1,0,1,0,0,0
images/train/image563.jpg,train,1,1,1,1,0,0
images/train/image564.jpg,train,1,0,1,0,0,0
images/train/image565.jpg,train,1,1,1,1,0,0
images/train/image566.jpg,train,0,1,1,1,0,0
images/train/image567.jpg,train,1,1,1,1,0,0
images/train/image568.jpg,train,1,0,1,0,0,0
images/train/image569.jpg,train,1,0,1,0,0,0
images/train/image57.jpeg,train,0,0,0,1,0,0
images/train/image570.jpg,train,1,0,1,0,0,0
images/train/image571.jpg,train,1,0,1,0,0,0
images/train/image572.jpg,train,1,0,1,0,0,0
images/train/image574.jpg,train,1,1,1,1,1,1
images/train/image575.jpg,train,1,1,1,0,0,0
images/train/image577.jpg,train,1,0,1,1,0,0
images/train/image578.jpg,train,1,0,1,1,0,0
images/train/image579.jpg,train,1,0,1,1,0,0
images/train/image580.jpg,train,1,1,1,1,0,0
images/train/image581.jpg,train,1,1,1,1,1,1
images/train/image582.jpg,train,1,1,1,1,1,1
images/train/image583.jpg,train,1,1,1,1,0,0
images/train/image584.jpg,train,1,1,1,1,1,1
images/train/image586.jpg,train,1,1,1,0,0,0
images/train/image587.jpg,train,1,1,1,1,1,1
images/train/image588.jpg,train,1,1,1,1,0,0
images/train/image589.jpg,train,1,1,1,1,0,0
images/train/image59.jpg,train,1,1,1,0,0,0
images/train/image590.jpg,train,1,0,1,1,0,0
images/train/image591.jpg,train,1,1,1,1,0,0
images/train/image592.jpg,train,1,1,1,1,0,0
images/train/image593.jpg,train,1,1,1,1,0,0
images/train/image594.jpg,train,1,1,1,1,0,0
images/train/image595.jpg,train,1,0,1,1,0,0
images/train/image596.jpg,train,1,0,1,1,0,0
images/train/image597.jpeg,train,1,1,1,1,0,0
images/train/image598.jpg,train,1,1,1,0,0,0
images/train/image599.jpg,train,1,1,1,0,0,0
images/train/image60.jpeg,train,1,0,0,0,0,0
images/train/image600.jpg,train,1,0,1,1,0,0
images/train/image601.jpg,train,1,0,1,1,0,0
images/train/image602.jpg,train,1,0,1,1,1,0
images/train/image603.jpg,train,1,0,1,1,1,0
images/train/image604.jpg,train,1,1,1,0,0,0
images/train/image605.jpg,train,1,0,1,1,0,0
images/train/image606.jpg,train,1,0,1,1,0,0
images/train/image609.jpeg,train,1,0,1,0,0,0
images/train/image61.jpg,train,1,1,1,0,0,0
images/train/image610.jpg,train,1,0,1,1,0,0
images/train/image613.jpg,train,1,1,1,0,0,0
images/train/image614.jpg,train,1,0,1,1,0,0
images/train/image617.jpg,train,1,0,1,0,1,0
images/train/image618.jpg,train,1,0,1,0,1,0
images/train/image62.jpeg,train,1,0,1,0,0,0
images/train/image620.jpg,train,1,0,1,0,0,0
images/train/image621.jpg,train,1,1,1,1,0,0
images/train/image622.jpg,train,0,0,1,0,0,0
images/train/image623.jpg,train,1,0,0,0,0,0
images/train/image624.jpg,train,0,0,1,0,0,0
images/train/image625.jpg,train,1,1,0,0,1,0
images/train/image626.jpg,train,1,0,0,1,0,0
images/train/image629.jpg,train,1,0,1,0,0,0
images/train/image630.jpg,train,1,0,1,0,0,0
images/train/image631.jpeg,train,1,0,0,0,0,0
images/train/image632.jpg,train,1,0,1,0,0,0
images/train/image634.jpg,train,1,1,1,0,0,0
images/train/image635.jpg,train,1,0,1,0,0,0
images/train/image636.jpg,train,1,1,0,0,0,0
images/train/image637.jpg,train,1,1,1,1,0,0
images/train/image638.jpg,train,1,0,0,0,0,0
images/train/image639.jpg,train,1,0,0,0,0,0
images/train/image64.jpeg,train,1,1,1,0,0,0
images/train/image641.jpg,train,1,0,1,0,0,0
images/train/image642.jpeg,train,1,0,0,0,0,0
images/train/image643.jpg,train,1,0,1,0,0,0
images/train/image645.jpg,train,1,0,1,0,0,0
images/train/image646.jpg,train,1,0,0,0,0,0
images/train/image647.jpg,train,1,0,1,0,0,0
images/train/image648.jpg,train,1,1,0,1,0,0
images/train/image649.jpg,train,1,0,1,0,0,0
images/train/image650.jpg,train,1,1,1,0,1,0
images/train/image651.jpg,train,1,0,1,1,0,0
images/train/image652.jpg,train,1,0,1,0,0,0
images/train/image653.jpeg,train,1,0,0,0,0,0
images/train/image655.jpg,train,1,0,1,0,1,0
images/train/image657.jpg,train,1,0,1,0,0,0
images/train/image658.jpg,train,1,0,1,0,0,0
images/train/image659.jpg,train,1,0,1,0,0,0
images/train/image66.jpg,train,1,0,1,0,0,0
images/train/image661.jpg,train,1,0,1,0,1,0
images/train/image662.jpg,train,1,0,1,0,0,0
images/train/image663.jpg,train,1,0,1,0,0,0
images/train/image664.jpeg,train,1,0,0,0,0,0
images/train/image665.jpg,train,1,0,1,0,0,0
images/train/image667.jpg,train,1,0,1,1,0,0
images/train/image668.jpg,train,1,0,1,0,1,0
images/train/image67.jpeg,train,1,0,0,0,0,0
images/train/image671.jpeg,train,1,1,0,0,0,0
images/train/image672.jpg,train,1,0,1,0,0,0
images/train/image673.jpg,train,1,1,1,1,0,0
images/train/image675.jpg,train,0,0,1,0,0,0
images/train/image676.jpg,train,0,0,1,1,0,0
images/train/image677.jpeg,train,1,1,0,0,0,0
images/train/image678.jpg,train,1,0,0,1,0,0
images/train/image679.jpeg,train,1,1,0,1,0,0
images/train/image68.jpg,train,1,1,1,0,0,0
images/train/image681.jpg,train,1,1,1,1,0,0
images/train/image682.jpeg,train,1,0,1,0,0,0
images/train/image683.jpg,train,1,0,1,0,0,0
images/train/image684.jpg,train,1,1,1,1,0,0
images/train/image685.jpg,train,1,1,1,1,0,0
images/train/image687.jpg,train,1,0,1,0,0,0
images/train/image688.jpeg,train,1,0,1,0,0,0
images/train/image689.jpg,train,1,0,1,0,0,0
images/train/image69.jpeg,train,1,1,1,0,0,0
images/train/image690.jpg,train,1,1,1,1,0,0
images/train/image691.jpeg,train,1,0,1,0,0,0
images/train/image692.jpg,train,1,1,0,0,0,0
images/train/image693.jpg,train,1,1,1,1,0,0
images/train/image695.jpg,train,1,1,0,1,0,0
images/train/image697.jpeg,train,1,0,1,0,0,0
images/train/image699.jpg,train,1,1,1,1,0,0
images/train/image7.jpg,train,1,1,1,0,0,0
images/train/image701.jpg,train,1,0,1,0,0,0
images/train/image702.jpg,train,1,1,1,1,0,0
images/train/image703.jpeg,train,1,1,0,0,0,0
images/train/image704.jpg,train,1,0,0,0,0,0
images/train/image706.jpeg,train,1,1,0,0,0,0
images/train/image707.jpg,train,1,0,1,0,0,0
images/train/image71.jpg,train,1,0,1,0,0,0
images/train/image710.jpeg,train,1,1,0,1,0,0
images/train/image711.jpg,train,1,0,1,0,0,0
images/train/image712.jpg,train,1,1,1,1,0,0
images/train/image713.jpg,train,0,1,1,1,0,0
images/train/image715.jpg,train,1,0,1,0,0,0
images/train/image716.jpg,train,1,0,1,0,0,0
images/train/image717.jpeg,train,1,0,1,0,0,0
images/train/image72.jpeg,train,1,0,1,0,0,0
images/train/image720.jpeg,train,0,1,0,0,0,0
images/train/image721.jpg,train,1,0,1,0,0,0
images/train/image723.jpg,train,1,0,0,0,0,0
images/train/image724.jpg,train,1,1,1,1,0,0
images/train/image725.jpg,train,1,1,1,1,0,0
images/train/image726.jpeg,train,1,0,1,0,0,0
images/train/image727.jpg,train,1,0,1,0,0,0
images/train/image728.jpeg,train,1,1,0,0,0,0
images/train/image729.jpg,train,1,0,1,0,0,0
images/train/image73.jpg,train,1,0,1,0,0,0
images/train/image730.jpg,train,1,1,1,1,0,0
images/train/image731.jpg,train,0,1,1,1,0,0
images/train/image732.jpg,train,0,0,1,1,0,0
images/train/image733.jpg,train,1,1,1,1,0,0
images/train/image734.jpeg,train,0,1,1,0,0,0
images/train/image735.jpg,train,1,0,1,0,0,0
images/train/image736.jpg,train,1,1,1,1,0,0
images/train/image737.jpg,train,0,0,1,1,0,0
images/train/image738.jpg,train,0,0,1,1,0,0
images/train/image740.jpg,train,1,0,1,0,0,0
images/train/image741.jpg,train,0,1,1,1,0,0
images/train/image743.jpg,train,1,0,1,0,0,0
images/train/image744.jpg,train,0,0,1,1,0,0
images/train/image745.jpg,train,0,1,0,1,0,0
images/train/image746.jpg,train,1,0,1,0,0,0
images/train/image747.jpg,train,1,0,1,1,0,0
images/train/image748.jpeg,train,1,1,0,0,0,0
images/train/image75.jpg,train,1,0,1,1,0,0
images/train/image750.jpg,train,1,1,1,0,0,0
images/train/image751.jpg,train,1,1,0,0,0,0
images/train/image752.jpg,train,1,1,1,0,0,0
images/train/image753.jpg,train,1,1,0,0,1,0
images/train/image754.jpg,train,1,1,1,0,0,0
images/train/image755.jpg,train,1,0,1,0,0,0
images/train/image756.jpeg,train,1,1,0,0,0,0
images/train/image757.jpg,train,1,0,1,0,0,0
images/train/image76.jpg,train,1,0,1,0,0,0
images/train/image760.jpg,train,1,1,1,0,0,0
images/train/image761.jpg,train,1,1,1,0,0,0
images/train/image764.jpg,train,1,1,1,1,0,0
images/train/image765.jpg,train,1,1,1,1,0,0
images/train/image766.jpeg,train,1,1,0,1,0,0
images/train/image768.jpg,train,1,1,1,1,0,0
images/train/image769.jpg,train,1,1,1,1,0,0
images/train/image77.jpg,train,1,0,1,0,0,0
images/train/image770.jpg,train,1,1,1,1,0,0
images/train/image773.jpg,train,1,1,1,1,0,0
images/train/image774.jpeg,train,1,1,1,1,0,0
images/train/image775.jpg,train,1,0,1,0,0,0
images/train/image776.jpg,train,1,1,1,1,0,0
images/train/image777.jpg,train,1,1,1,1,0,0
images/train/image778.jpg,train,1,1,1,1,0,0
images/train/image78.jpg,train,1,1,1,1,0,0
images/train/image780.jpg,train,1,1,1,1,0,0
images/train/image781.jpg,train,1,1,1,1,0,0
images/train/image782.jpg,train,1,0,1,1,0,0
images/train/image783.jpeg,train,0,1,1,1,0,0
images/train/image784.jpg,train,1,0,1,1,0,0
images/train/image785.jpeg,train,1,1,0,0,1,0
images/train/image786.jpg,train,1,0,1,0,0,0
images/train/image788.jpg,train,1,1,1,1,0,0
images/train/image789.jpg,train,1,0,1,1,0,0
images/train/image79.jpg,train,1,1,1,0,0,0
images/train/image790.jpg,train,0,0,1,0,0,0
images/train/image791.jpg,train,0,0,1,0,0,0
images/train/image792.jpg,train,0,0,1,0,0,0
images/train/image793.jpg,train,0,0,1,0,0,0
images/train/image794.jpg,train,1,0,1,0,0,0
images/train/image795.jpeg,train,1,1,1,0,0,0
images/train/image797.jpg,train,1,0,1,0,1,0
images/train/image799.jpg,train,1,1,1,1,0,0
images/train/image8.jpeg,train,1,1,1,1,0,0
images/train/image80.jpg,train,1,1,1,0,0,0
images/train/image800.jpg,train,1,1,1,0,1,0
images/train/image801.jpg,train,1,1,1,1,1,1
images/train/image802.jpg,train,1,1,1,1,1,1
images/train/image803.jpg,train,1,1,1,1,0,0
images/train/image806.jpg,train,1,0,1,1,0,0
images/train/image807.jpeg,train,1,0,1,0,0,0
images/train/image809.jpg,train,1,1,1,1,1,1
images/train/image81.jpg,train,1,1,1,0,0,0
images/train/image811.jpg,train,1,1,1,0,0,0
images/train/image812.jpg,train,1,1,1,0,0,0
images/train/image813.jpg,train,1,1,1,0,0,0
images/train/image814.jpg,train,1,0,1,0,0,0
images/train/image815.jpg,train,1,0,1,0,0,0
images/train/image816.jpg,train,1,0,1,0,0,0
images/train/image817.jpg,train,1,0,1,0,0,0
images/train/image818.jpeg,train,0,1,0,0,0,0
images/train/image819.jpg,train,1,0,1,0,1,0
images/train/image82.jpg,train,1,1,1,1,0,0
images/train/image820.jpg,train,1,0,1,0,0,0
images/train/image821.jpg,train,1,0,1,0,0,0
images/train/image822.jpg,train,1,0,1,0,0,0
images/train/image823.jpg,train,1,0,1,0,0,0
images/train/image827.jpg,train,1,0,1,0,0,0
images/train/image828.jpg,train,1,0,1,0,0,0
images/train/image829.jpg,train,1,0,1,0,0,0
images/train/image83.jpg,train,1,1,1,0,0,0
images/train/image830.jpeg,train,1,0,1,0,0,0
images/train/image831.jpg,train,1,0,1,0,0,0
images/train/image832.jpg,train,1,0,1,0,0,0
images/train/image833.jpg,train,1,0,1,0,0,0
images/train/image835.jpg,train,1,0,1,0,0,0
images/train/image836.jpg,train,1,0,1,0,0,0
images/train/image837.jpg,train,1,0,1,0,0,0
images/train/image838.jpg,train,1,0,1,0,0,0
images/train/image839.jpg,train,1,0,1,0,0,0
images/train/image84.jpg,train,1,1,1,0,0,0
images/train/image840.jpeg,train,1,1,1,1,0,0
images/train/image841.jpg,train,1,0,1,0,0,0
images/train/image842.jpg,train,1,0,1,0,0,0
images/train/image843.jpg,train,1,0,1,0,0,0
images/train/image844.jpg,train,1,0,1,0,0,0
images/train/image845.jpg,train,1,0,1,0,0,0
images/train/image847.jpeg,train,1,1,1,0,0,0
images/train/image848.jpg,train,1,0,1,0,0,0
images/train/image849.jpg,train,0,0,1,0,0,0
images/train/image85.jpg,train,1,1,1,1,1,1
images/train/image850.jpg,train,1,1,1,1,1,1
images/train/image851.jpg,train,1,1,1,1,1,1
images/train/image853.jpg,train,1,1,1,0,0,0
images/train/image854.jpg,train,1,1,1,1,1,1
images/train/image855.jpg,train,1,1,1,1,1,1
images/train/image856.jpg,train,1,1,1,1,1,1
images/train/image857.jpg,train,1,1,1,1,1,1
images/train/image858.jpeg,train,1,1,1,0,1,0
images/train/image859.jpg,train,1,0,1,0,0,0
images/train/image86.jpg,train,1,1,1,1,1,1
images/train/image861.jpg,train,1,1,1,1,1,1
images/train/image862.jpg,train,1,1,1,1,1,1
images/train/image863.jpg,train,1,1,1,1,1,1
images/train/image864.jpg,train,1,1,1,1,1,1
images/train/image865.jpeg,train,1,1,1,0,0,0
images/train/image866.jpg,train,1,0,1,1,0,0
images/train/image869.jpg,train,1,1,1,1,1,1
images/train/image87.jpg,train,1,1,1,1,1,1
images/train/image870.jpg,train,1,1,1,1,1,1
images/train/image871.jpg,train,1,1,1,1,1,1
images/train/image872.jpg,train,1,1,1,1,1,1
images/train/image873.jpeg,train,1,0,1,0,0,0
images/train/image874.jpeg,train,1,1,1,0,0,0
images/train/image875.jpg,train,1,0,1,0,0,0
images/train/image877.jpg,train,1,1,1,1,1,1
images/train/image878.jpg,train,1,1,1,1,1,1
images/train/image879.jpg,train,1,1,1,1,1,1
images/train/image88.jpg,train,1,1,1,1,1,1
images/train/image880.jpg,train,1,1,1,1,1,1
images/train/image881.jpg,train,1,1,1,1,1,1
images/train/image882.jpg,train,1,1,1,1,1,1
images/train/image883.jpg,train,1,1,1,1,1,1
images/train/image886.jpeg,train,1,0,1,0,0,0
images/train/image887.jpg,train,1,0,1,0,0,0
images/train/image888.jpg,train,1,1,1,1,1,1
images/train/image889.jpg,train,1,1,1,1,1,1
images/train/image89.jpeg,train,0,1,1,0,0,0
images/train/image890.jpg,train,1,1,1,1,1,1
images/train/image891.jpg,train,1,1,1,1,1,1
images/train/image892.jpg,train,1,1,1,1,1,1
images/train/image893.jpg,train,1,1,1,1,1,1
images/train/image894.jpg,train,1,1,1,1,1,1
images/train/image895.jpg,train,1,1,1,1,1,1
images/train/image898.jpg,train,1,0,1,1,0,0
images/train/image899.jpg,train,1,1,1,1,1,1
images/train/image90.jpg,train,1,1,1,1,0,0
images/train/image900.jpg,train,1,1,1,1,1,1
images/train/image901.jpg,train,1,1,1,1,1,1
images/train/image902.jpg,train,1,1,1,1,1,1
images/train/image903.jpg,train,1,1,1,1,1,1
images/train/image904.jpg,train,1,1,1,1,1,1
images/train/image906.jpg,train,1,1,1,1,1,1
images/train/image907.jpeg,train,1,0,1,1,0,0
images/train/image908.jpg,train,1,0,1,1,0,0
images/train/image909.jpg,train,1,1,1,1,1,1
images/train/image91.jpg,train,1,1,1,1,1,1
images/train/image911.jpg,train,1,1,1,1,1,1
images/train/image912.jpg,train,1,1,1,1,1,1
images/train/image914.jpeg,train,1,0,1,1,0,0
images/train/image915.jpg,train,1,0,1,0,1,0
images/train/image916.jpg,train,1,1,1,1,1,1
images/train/image917.jpg,train,1,1,1,1,1,1
images/train/image918.jpg,train,1,1,1,1,1,1
images/train/image919.jpeg,train,1,0,1,1,0,0
images/train/image92.jpg,train,1,1,1,1,1,1
images/train/image920.jpg,train,1,0,1,0,0,0
images/train/image924.jpeg,train,1,0,0,1,0,0
images/train/image925.jpg,train,1,1,1,1,0,0
images/train/image926.jpg,train,1,1,1,1,0,0
images/train/image928.jpg,train,1,1,1,1,0,0
images/train/image929.jpg,train,1,1,1,1,0,0
images/train/image93.jpg,train,1,1,1,1,1,1
images/train/image930.jpeg,train,1,1,0,1,0,0
images/train/image931.jpg,train,1,1,1,0,0,0
images/train/image932.jpg,train,1,1,1,1,1,1
images/train/image936.jpg,train,1,1,1,1,1,1
images/train/image937.jpg,train,1,1,1,1,1,1
images/train/image938.jpg,train,1,1,1,1,1,1
images/train/image939.jpeg,train,1,1,0,0,1,0
images/train/image94.jpg,train,1,1,1,1,1,1
images/train/image940.jpg,train,1,0,1,0,0,0
images/train/image941.jpg,train,1,1,1,1,0,0
images/train/image944.jpg,train,1,1,1,1,1,1
images/train/image945.jpg,train,1,1,1,1,1,1
images/train/image946.jpg,train,1,1,1,1,1,1
images/train/image947.jpg,train,1,1,1,1,1,1
images/train/image948.jpg,train,1,1,1,1,1,1
images/train/image949.jpg,train,1,1,1,1,1,1
images/train/image95.jpg,train,1,1,1,1,1,1
images/train/image950.jpeg,train,1,1,0,0,1,0
images/train/image951.jpg,train,1,0,1,0,0,0
images/train/image952.jpg,train,1,1,1,1,1,1
images/train/image953.jpg,train,1,1,1,1,1,1
images/train/image954.jpg,train,1,1,1,1,1,1
images/train/image957.jpg,train,1,1,1,1,1,1
images/train/image958.jpg,train,1,1,1,1,1,1
